艿			⿱艹乃
邛			⿰工阝
↔正			
↷凹			
⺻			⿱肀一
㐀			⿱卝一
㐍			⿱爫乙
㐲			⿰亻大
㒰			⿱入工
㓛			⿰工刀
㓜			⿰幺刀
㕥			⿰口人
㘝			⿴囗又
㚈			⿰夕十
㚢			⿰亻女
㞤			⿱山人
㞧			⿱山乃
㲹			⿰氵几
丱			⿰𠂈⿰丨𠃎
丱			⿰⿰𠃊丿⿰丨𠃎
丼			⿴井丶
亗			⿱山二
仚			⿱𠆢山
仛			⿰亻乇
仝			⿱𠆢工
仢			⿰亻勺
仧			⿱上𠆢
仧			⿱上人
仺			⿱𠆢𰀄
伋			⿰亻及
冎			⿱{108}冂
冎			⿱𭁟冂
冭			⿱大⺀
冭			⿱大冫
凥			⿸尸几
凧			⿵𠘨巾
刋			⿰{109}刂
匇			⿹勹夕
匜			⿷匚也
卌			⿻卄⿰丨丨
卌			⿻廾⿰丨丨
卭			⿰工卩
厇			⿸厂乇
厺			⿱大厶
厼			⿱厶小
叏			⿱⿻{14}丨又
叐			⿱㇒友
叴			⿱九口
囘			⿵冂巳
夘			⿰夕卩
夰			⿱大⿰丿丨
夳			⿱大二
尒			⿱𠆢小
尻			⿸尸九
屳			⿱入山
屴			⿱山力
屶			⿱山刀
庂			⿸广人
弍			⿹弋二
戹			⿸户乙
戹			⿸戶乙
汄			⿰氵人
甴			⿻口丄
肊			⿰月乙
肊			⿰⺼乙
艻			⿱艹力
艼			⿱艹丁
邜			⿰夕阝
阤			⿰阝也
𠀎			⿱⿻𠄠⿰丨丨一
𠀕			⿴互丶
𠂀			𠂀
𠂕			⿱㇒夫
𠂘			⿸𠂆𭅲
𠂞			⿳㇒八丂
𠂞			⿱㇒兮
𠂟			⿻{109}丷
𠂠			⿻⿱乊一𠃑
𠂠			⿻乊𠀁
𠂡			⿵𠘨𰀁
𠃢			𠃢
𠆩			⿰亻凡
𠆫			⿰亻才
𠆳			⿱𠆢上
𠑷			⿱上儿
𠕄			↷凹
𠕅			⿱一冄
𠕉			⿱丶{113}
𠕵			⿱冖凡
𠕶			⿱冖兀
𠕷			⿱冖女
𠕸			⿱冖夊
𠘲			⿱一𠘬
𠘳			⿵𠘨山
𠙹			⿶凵𠀆
𠙺			⿶凵千
𠙼			⿶凵口
𠣏			⿹勹{117}
𠣏			⿹勹止
𠥽			𠥽
𠦀			⿱上十
𠨯			⿸厂子
𠫝			⿱厶𫶧
𠬢			⿱屮又
𠬦			⿱㇒𠕀
𠮢			⿱又口
𠮣			⿱乂口
𠮧			⿰口刂
𠮨			⿰口乃
𡆤			⿴囗二
𡆦			⿴囗八
𡉀			⿱八土
𡉁			⿰土乃
𡉄			⿸𠂇土
𡔛			⿱刀士
𡖅			⿰夕匕
𡗚			⿻一内
𡗚			⿻𰀃人
𡗛			⿱勹大
𡥀			⿻子八
𡥂			⿸𠂇子
𡭗			⿱入小
𡯇			⿺尢刂
𡯊			⿱一尤
𡰤			⿱丷尸
𡰥			⿸尸二
𡰦			⿸尸人
𡳿			⿻丄⿰𠃊𠃎
𡴴			⿱九山
𢀵			⿱己己
𢁓			⿸丆巾
𢆲			⿱幺力
𢌮			⿱亠廾
𢌯			⿱𠆢廾
𢎢			⿰弓人
𢒂			⿺九彡
𢖫			⿱刀心
𢖭			⿰忄㔾
𢖱			⿰忄乃
𢦍			⿻弋𰀪
𣍝			⿱㇒月
𣍝			⿱㇒⺝
𣎵			⿻屮𠆢
𣎶			⿱木一
𣎷			⿰木乙
𣱵			⿱亠水
𣱷			⿸厂水
𣱹			⿱⿰㇒乛⿴{11}亅
𣱹			⿱⿰㇒乛氺
𣱼			⿰氵刀
𣱽			⿰氵乃
𤕫			⿻爿一
𤘔			⿱一牛
𤮺			⿶凵𠄠
𤯓			⿻屮二
𥝌			𥝌
𦉪			⿵{110}⿰丿㇄
𦉪			⿵冂儿
𦉭			𦉭
𦍍			⿱䒑𠂇
𦫳			⿱卝丨
𦫵			𦫵
𨑏			⿺辶卩
𨙰			⿰扌阝
𪜠			⿱亠凡
𪞖			⿰冫凡
𪠲			⿱口又
𪢱			⿱土卜
𪩲			⿹巿㇒
𪩲			⊖朿㇏
𪵨			⿱厶水
𫑗			⿰𠂎阝
𫜸			⿰口匕
𫞕			⿻氏丶
𫧀			⿹勹土
𫨂			⿸厂巾
𫲡			⿰子又
𫵱			⿱山十
𫵲			⿱山丁
𫵳			⿱山几
𬺻			⊖豕{24}
𬼈			⿱千凵
𭀚			⿱亠𠃔
𭁠			⿻⿵冂丨𠄠
𭁳			⿱冖巳
𭍺			⿱入土
𭐝			⿻夂𰀪
𭑧			⿰女卜
𭑨			⿱八女
𭒹			⿰子力
𭙏			⿸广了
𭤟			⿸𠂋丅
𭺛			⿱一⿵𰀫⺀
𭺜			⿱一⿻九𠄠
𭼽			？
𮍌			？
𮎛			⿱⺈巳
𮎛			⊖色丨
𰀈			⿱𰀁龴
𰀉			⿻一中
𰀉			⿻𠮛丨
𰆰			⿱𫡏又
𰉗			⿻丷土
𰋙			⿻𠀃人
𰍩			⿱𡭔人
𰍩			⿱小人
𰰝			⿱䒑乂
𱍺			⿱𠂉⿻一⿰丿㇉
𱍺			⿱𠂉𪜀
𱍺			⿱𠂉⿻儿一
𱎛			⿱𠆢土
𱏿			⿰冫口
𱑱			⿱又工
𱘦			⿰夕刀
糸			⿱幺小
糸			⿱幺𡭔
糹			⿱幺{86}
糹			⿱幺⿲丶丶丶
有			⿸𠂇⺝
有			⿸𠂇月
耳	目		耳
䒑			⿱丷一
至			⿱𠫔土
𥫗	;	⿰[ϰ][ϰ]	𥫗
佢			⿰亻巨
在			⿸{57}土
𦍌			⿱䒑土
𦍌			⿱丷王
艮			⿸⿰𠄌𫜹{24}
寺			⿱土寸
寺			⿱士寸
覀			⿱一⿻口⿰丨丨
米			⿻丷木
同			⿵冂𠮛
舌			⿱千口
舌			⿱干口
好			⿰女子
年			⿱𠂉{48}
年			⿱𠂉㐄
自			⿱㇒目
合			⿱{88}口
合			⿱𠆢𠮛
会			⿱{88}𠫔
会			⿱𠆢云
各			⿱夂口
地			⿰土也
成			⿵戊𠃌
行			⿰彳亍
而			⿱一𦓐
羊			⿱䒑𰀁
羊			⿱丷⿱一𰀁
多			⿱夕夕
吅			⿰口口
交			⿱亠父
次			⿰冫欠
次			⿰二欠
先			⿱𠂒儿
先			⿰㇒圥
𭤨			⿰方𠂉
此			⿰止匕
那			⿰𭃂阝
䏍			⿱厶⺝
䏍			⿱厶⺼
吉			⿱士口
虫			⿱中⿰㇀丶
关			⿱丷天
关			⿱八天
刖			⿰月刂
页			⿱丆贝
全			⿱𠆢王
全			⿱入王
西			⿱一𠁤
舟			⿻𠔾⿱丶丶
舟			⿻𠔾⿱丶丨
⺶	;	羊	⺶
衣			⿱亠𧘇
聿			⿻肀二
充			⿱亠允
安			⿱宀女
因			⿴囗大
向			⿱㇒冋
向			⿵𰃦口
再			⿱一冉
共			⿱龷八
如			⿰女口
吏			⿻一史
吏			⿻⿻𠮛丿乀
𠂤			⿱㇒㠯
𠂤			⿱㇒⿰丨⿱{50}{50}
回			⿴囗口
名			⿱夕口
亥			⿱丶𠀔
当			⿱⺌𫜹
毎			⿱𠂉毋
𦥑			⿰{71}𫜹
件			⿰亻牛
产			⿳亠丷厂
式			⿹弋工
𧰨			⊖豕一
后			⿸𠂋口
𭷔			⿱刀牛
过			⿺辶寸
列			⿰歹刂
旨			⿱匕日
百			⿱一白
百			⿱丆日
任			⿰亻壬
虍			⿸{13}七
亘			⿱一旦
吊			⿱口巾
早			⿱日十
吕			⿱口口
老			⿱耂匕
死			⿸歹匕
动			⿰云力
𢦏			⿻戈十
𱒃			⿱口小
光			⿱⺌兀
色			⿱⺈巴
臼			⿴{112}⿰一一
企			⿱𠆢止
争			⿱⺈⿻{43}亅
圭			⿱土土
收			⿰丩攵
军			⿱冖车
考			⿱耂丂
考			⿱耂{22}
并			⿱丷开
兴			⿳𭕄一八
仲			⿰亻中
亦			⿱亠⿻⿰丿亅八
亦			⿱亠⿻⿰丨亅八
羽			⿰习习
羽			⿰⿹𠃌𰀪⿹𠃌𰀪
𪧷			⿱夕寸
戌			⿵戊一
机			⿰木几
𰁜			⿱亠⿻⿰丨丨八
臣			⿷匚⿳丨{50}丨
州			⿻川{86}
州			⿻川⿲丶丶丶
朿			⿻⿳一冂𠆢丨
问			⿵门口
齐			⿱文⿰丿丨
劦			⿱力𠠴
亚			⿱一业
𠂢			⿸𠂆{15}
𠂢			⿸𠂆⿱㇒𰀠
刑			⿰开刂
字			⿱宀子
𠦏			⿻从十
存			⿸{57}子
𢖻			⿱心夊
兆			⿻儿{11}
兆			⿰⿰冫丿⿺乚𡿨
曲	?		⿻口卄
份			⿰亻分
気			⿹气㐅
厽			⿱厶厸
缶			⿱午凵
执			⿰扌{20}
执			⿰扌⿻九丶
执			⿰扌丸
𠮷			⿱土口
设			⿰讠殳
防			⿰阝方
则			⿰贝刂
朱			⿰㇒未
华			⿱化十
华			⿱⿰亻𠤎十
𠔉			⿱八夫
𠔉			⿻丷夫
达			⿺辶大
决			⿰冫夬
𫇦			⿱艹冖
龹			⿻丷夫
似			⿰亻以
农			⿻冖𧘇
血			⿱㇒皿
约			⿰纟勺
江			⿰氵工
廷			⿺廴𡈼
廷			⿺廴壬
壮			⿰丬士
㐫			⿱亠凶
许			⿰讠午
杀			⿱㐅木
导			⿱巳寸
危			⿸厃㔾
両			⿻𰀃山
守			⿱宀寸
夅			⿱夂㐄
夅			⿱夂{48}
师			⿰{49}帀
巩			⿰工凡
巩			⿰工{10}
巩			⿰工卂
团			⿴囗才
级			⿰纟及
𤰔			⿻一由
𫡑			⿱㇒⿻丨从
延			⿺廴⿱㇒{117}
延			⿺廴𠂛
延			⿺廴⿱一{117}
𠃧			⿱飞飞
休			⿰亻木
邦			⿰丰阝
肉			⿵内人
宅			⿱宀乇
舛			⿰夕㐄
舛			⿰夕{48}
尗			⿱上小
忙			⿰忄亡
夷			⿻大弓
众			⿱人从
𭥍			⿱𠂉日
划			⿰戈刂
乑			⿱㇒⿰𰀪𰀠
幵			⿰干干
买			⿱乛头
尽			⿱尺⺀
尽			⿵尺⺀
红			⿰纟工
灰			⿸𠂇火
灰			⿸厂火
旬			⿹勹日
伊			⿰亻尹
负			⿱⺈贝
甶			⿱㇒田
弚			⿱丷弔
弚			⿱八弔
弚			⊖弟㇒
匈			⿹勹凶
吂			⿱亡口
𣦼			⿰歺又
竹			⿰⿱𠂉丨⿱𠂉亅
竹			⿰⿱𠂉丨亇
竹			⿰⿱𠂉亅⿱𠂉亅
尧			⿱𭠍兀
优			⿰亻尤
乔			⿱夭⿰丿丨
夹			⿻夫丷
阳			⿰阝日
刚			⿰冈刂
杂			⿱九木
伝			⿰亻云
𠯂			⿱口子
欢			⿰又欠
刘			⿰文刂
托			⿰扌乇
网			⿵冂⿰㐅㐅
岁			⿱山夕
庄			⿸广土
冲			⿰冫中
𰢴			⿱一田
㓞			⿰丰刀
宇			⿱宀于
𭃌			⿰龶刀
夸			⿱大亏
压			⿸厂圡
异			⿱巳廾
异			⿱已廾
异			⿱己廾
孙			⿰子小
耒			⿻一未
耒			⿻㇒未
池			⿰氵也
芝			⿱艹之
𣎾			⿱冖木
巟			⿱亡𫶧
朵			⿱𠘧木
朵			⿱几木
屰			⿱䒑䶹
迅			⿺辶卂
伏			⿰亻犬
冰			⿰冫水
寻			⿱𫜹寸
伙			⿰亻火
戏			⿰又戈
𢆶			⿰幺幺
伐			⿰亻戈
肋			⿰月力
肋			⿰⺼力
阴			⿰阝月
汤			⿰氵𠃓
戎			⿹戈𠂇
𠅃			⿱亠从
毕			⿱比十
仿			⿰亻方
爷			⿱父卩
仰			⿰亻卬
汗			⿰氵干
尖			⿱𡭔大
尖			⿱小大
岂			⿱山己
叒			⿱又双
夺			⿱大寸
汚			⿰氵亐
吋			⿰口寸
𡰯			⿸尸巾
扣			⿰扌口
吐			⿰口土
污			⿰氵亏
闭			⿵门才
扱			⿰扌及
劣			⿱少力
𫥞			⿵𠘨帀
邪			⿰牙阝
穵			⿱穴乙
穵			⿱宂乙
贞			⿱⺊贝
匡			⿷匚王
肌			⿰月几
肌			⿰⺼几
伪			⿰亻为
𦣞			⿷匚⿳丨口丨
亙			⿱⿵⿸丅𠃍⺀一
迁			⿺辶千
迈			⿺辶万
圳			⿰土川
𦈢			⿱⿸午一𠃊
戍			⿵戊丶
轨			⿰车九
朴			⿰木卜
厌			⿸厂犬
丢			⿱㇒去
奸			⿰女干
曳			⿻日⿻㇂㇒
襾	;	⿱一⿻凵冂	襾
尘			⿱𡭔土
尘			⿱小土
汒			⿰氵亡
𰋷			⿱𭕄女
匠			⿷匚斤
丟			⿱一去
丟			⿱王厶
吁			⿰口于
帆			⿰巾凡
芒			⿱艹亡
闯			⿵门马
𡰪			⿸尸口
𣲇			⿰氵亍
迄			⿺辶乞
妄			⿱亡女
㐆			⿸⿸𠂆𫜹𠃌
牟			⿱厶牛
朽			⿰木丂
兇			⿱凶儿
丞			⿱氶一
汝			⿰氵女
伞			⿱𠆢⿻丷十
孖			⿰子子
𫠥			⿺𠃊丙
乒			⿱丘㇒
乒			⊖兵丶
玑			⿰𤣩几
阮			⿰阝元
奻			⿰女女
㚏			⿱大廾
扛			⿰扌工
旭			⿺九日
汛			⿰氵卂
汲			⿰氵及
邢			⿰开阝
囡			⿴囗女
汙			⿰氵于
阪			⿰阝反
祁			⿰礻阝
祁			⿰示阝
伎			⿰亻支
吆			⿰口幺
𭇁			⿱𫝀口
弛			⿰弓也
芋			⿱艹于
𠧗			⿱上下
𡗞			⿱幺大
伢			⿰亻牙
𫠤			⿱龶⿰丿𠃌
𫠤			⿱𰀁万
岌			⿱山及
芍			⿱艹勺
圩			⿰土于
夙			⿵𠘨歹
汐			⿰氵夕
芊			⿱艹千
𠅇			⿱䒑亡
圪			⿰土乞
纣			⿰纟寸
䏌			⿱八⺝
䏌			⿱八⺼
兊			⿱公儿
艸			⿰䶹屮
芎			⿱艹弓
𠕽			⿱冖水
凼			⿶凵水
刎			⿰勿刂
囟			⿱㇒龱
圮			⿰土己
汜			⿰氵巳
牝			⿰牜匕
牝			⿰牜𠤎
玎			⿰𤣩丁
纥			⿰纟乞
芏			⿱艹土
↔臣			
↔𠂤			
↔𦣞			
↷亚			
㐁			⿱一⿻人口
㐂			⿱七⿰七七
㐪			⿱亠⿻凵人
㐼			⿰亻升
㒲			⿱入日
㓇			⿰冫夭
㓙			⿶凵文
㓝			⿰井刂
㔻			⿱不十
㕂			⿸厂今
㕄			⿸厂𢆰
㕦			⿱口大
㚐			⿱大大
㚣			⿱女女
㜽			⿱巛子
㞌			⿸尸子
㞍			⿸尸丸
㞪			⿱{42}山
㞬			⿱山工
㞭			⿱大山
㠩			⿱亾𫶧
㡯			⿸广乇
㢟			⿺廴{117}
㢟			⿺廴止
㣼			⿰忄刃
㫃			⿰方人
㫐			⿱日匕
㬰			⿻日人
㱏			⿱一正
㲽			⿰氵刃
䇂			⿱立丨
丠			⿱北一
仼			⿰亻王
伇			⿰亻殳
伒			⿰亻斤
伩			⿰亻文
凩			⿵𠘨木
凪			⿵𠘨止
刕			⿱刀𠚪
卋			⿱十廿
厊			⿸厂牙
叿			⿰口工
吇			⿰口子
吒			⿰口乇
囝			⿴囗子
圫			⿰土乇
圯			⿰土巳
圴			⿰土勺
圴			⿰土⿹勹一
圶			⿱大土
夛			⿱{42}夕
夵			⿱大小
夶			⿰大大
夻			⿱大口
奼			⿰女乇
尥			⿺尢勺
屾			⿰山山
岀			⿱山山
帇			⿻肀冂
庅			⿸广么
弎			⿹弋三
弜			⿰弓弓
彶			⿰彳及
忈			⿱二心
忛			⿰忄凡
旫			⿰日刀
朶			⿱乃木
氽			⿱𠆢水
汆			⿱入水
汋			⿰氵勺
汍			⿰氵{20}
汍			⿰氵丸
汎			⿰氵凡
汏			⿰氵大
汑			⿰氵乇
汣			⿰氵久
灮			⿱火儿
灳			⿹勹火
犱			⿰犭{20}
犱			⿰犭丸
犱			⿰犭⿻九丶
犳			⿰犭勺
犴			⿰犭干
甪			⿱㇒用
癿			⿰白乚
肎			⿱冖⺝
肎			⿱冖月
肎			⿱冖⺼
芃			⿱艹凡
芅			⿱艹弋
芆			⿱艹叉
芆			⿱艹义
芇			⿱艹巾
芉			⿱艹干
芌			⿱艹亏
芑			⿱艹己
芓			⿱艹子
芕			⿱艹夕
邠			⿰分阝
阥			⿰阝水
阩			⿰阝升
𠀘			⿱兀兀
𠀚			⿱𠫔⿲㇒丨丶
𠀚			⿱𠫔𡭔
𠀜			⿳一⿻⿰丨丨八一
𠀜			↷亚
𠀠			⿴廿㐅
𠁦			⿸中𠄠
𠂂			𠂂
𠂥			⿱㇒𠕁
𠂨			⿱㇒⿻⺆卄
𠂨			⿱㇒冊
𠂬			⿸𠂆巴
𠂭			⿻㐅⿳丶⿰丶丶丶
𠃤			⿱{71}𫶧
𠃨			⿹⺄⿻丿⿱凵凵
𠄢			⿳一囘一
𠄣			⿱⿵⿸丅𠃍𰀪一
𠆸			⿰亻攴
𠇊			⿰亻{15}
𠇍			⿱𠆢⺗
𠇏			⿱𠆢今
𠇔			⿰亻毛
𠑹			⿲匚儿{50}
𠕋			⿻𠕁一
𠕋			{41}
𠕌			⿵冂日
𠕎			⿵冂仌
𠕻			⿱冖元
𠕾			⿱冖日
𠕿			⿱冖化
𠖲			⿰冫分
𠘺			⿱𠫓几
𠘻			⿱凡凡
𠚁			⿶凵父
𠚾			⿰牙刂
𠛄			⿰爻刂
𠠼			⿰文力
𠣓			⿹勹云
𠤮			⿷匚今
𠤱			⿷匚夫
𠦂			⿻{11}十
𠦂			⿻⿰二二十
𠦃			⿻十⿰十十
𠦄			⿱十⿰𠂇十
𠦄			⿱十卄
𠦅			⿰{109}千
𠦍			⿱仌十
𠨺			⿸厂午
𠨾			⿸厂手
𠨿			⿸厂氏
𠫡			⿱厶木
𠫣			⿱厶内
𠫣			⿱厶內
𠫤			⿱㐅厷
𠬩			⿸𠃜又
𠬪			⿱爫又
𠮮			⿱㇒右
𠮯			⿱己口
𠮰			⿱口巛
𠮲			⿱口亏
𠮲			⿱口亐
𠮳			⿱上口
𠮵			⿰口上
𠯃			⿱𠙼亅
𠯄			⿰口刃
𠯇			⿰口已
𠯇			⿰口己
𠯊			⿱口于
𡆩			⿴囗幺
𡆪			⿴囗卄
𡆫			⿴囗巾
𡆬			⿴囗工
𡉉			⿱土𠔼
𡉉			⿱士𠔼
𡉊			⿱一𡉀
𡉐			⿱工土
𡉑			⿰土大
𡉓			⿱土女
𡉖			⿰土弓
𡔜			⿱士尸
𡔜			⊖声丨
𡕖			⿱夂𰀁
𡕟			⿱土夊
𡖇			⿰夕夕
𡖈			⿱⿻{50}丨⿻{50}丨
𡖉			⿰夕卪
𡗝			⿱大弓
𡗡			⿱大䶹
𡗢			⿱大㐄
𡚯			⿰女亏
𡚯			⿰女亐
𡚱			⿰女巳
𡚴			⿱山女
𡚺			⿰女{20}
𡚺			⿰女丸
𡚺			⿰女⿻九丶
𡥄			⿱子口
𡦾			⿱宀⿲㇒丨㇏
𡦿			⿱宀𠔀
𡧄			⿱宀⿻九丶
𡧄			⿱宀丸
𡧇			⿱宀工
𡧊			⿱宀万
𡯎			⿺尢彡
𡰫			⿸尸叉
𡰮			⿱凵尸
𡰮			⿱𫡃尸
𡰱			⿸尸工
𡰲			⿸尸尸
𡴀			⿻凵𰀁
𡴂			⿰䶹𡳾
𡵂			⿳山一几
𡵃			⿱山干
𡵄			⿱山𰀁
𡵆			⿰山巳
𡵉			⿱山兀
𡿩			⿱巛𠔼
𡿪			⿱巛夕
𡿫			⿱亡川
𢀛			⿱工口
𢁙			⿱夂巾
𢁝			⿱巾巾
𢁟			⿱夕巾
𢇛			⿸广干
𢌜			⿺廴龵
𢌰			𢌰
𢎱			𢎱
𢑐			⿱𡭔{43}
𢑑			⿱𫜹𫜹
𢓁			⿰彳工
𢖶			⿱工心
𢗀			⿱口心
𢦑			⿻弋彡
𢨩			⿸户匕
𢨩			⿸戶匕
𢩭			⿰扌寸
𣁁			⿱𠆢文
𣂒			⿰力斤
𣅀			⿱亠日
𣎺			⿻木⿱乛㇉
𣎼			⿱龴木
𣎽			⿱七木
𣏀			⿰木刂
𣦺			⿰歹力
𣫭			⿱亠母
𣲂			⿱巛水
𣲆			⿰氵己
𤆅			⿱𠆢火
𤆆			⿱又火
𤆋			⿱人灬
𤆋			⿱𠆢灬
𤆋			⿱入灬
𤆌			⿱火又
𤕭			⿰爿又
𤘖			⿰牜丁
𤜭			⿰犭子
𤯔			⿱一生
𤰃			𤰃
𥘈			⿱匕示
𥝍			⿱禾一
𦍋			⿱卝𰀁
𦓤			⿱㇒未
𦥒			⿶凵⿰⿱𠃎一⿱𠃊一
𦥓			⿴{112}㐅
𦫷			⿱艹𠃏
𦫼			⿱艹了
𦫿			⿱艹又
𧰧			⊖豕㇒
𨙺			⿰丑阝
𨚌			⿰歹阝
𨸀			⿵门子
𨸢			⿰阝斤
𪜌			⿵乃日
𪞘			⿰冫今
𪟩			⿱匕天
𪢴			⿰土土
𪢶			⿱夂土
𪤷			⿰夕巾
𪥤			⿱上女
𪩣			⿱大工
𪫆			⿰氵𫜹
𪱙			⿰月又
𪵩			⿰氵下
𪵪			⿱大水
𫝁			⿻丌口
𫝢			⿰夕⿸十丶
𫡓			⿻尔㇒
𫤫			⿱八丏
𫥁			⿰冫斤
𫧍			⿷匚日
𫧏			⿷匚从
𫭙			⿰土口
𫯜			⿱大巾
𫰉			⿰女凡
𫲵			⿱宀土
𫹭			⿱乃心
𫾦			⿱𠂉攴
𬇗			⿰氵弓
𬐃			⿱白一
𬔖			⿳亠丷丂
𬻀			⿱⿻一⿰丨丿⿻一⿰丨丿
𬻄			⿱丁⿰丁丁
𬻻			⿺𠃊主
𬼉			⿱㇒⿻一{117}
𬼉			⿱㇒⿻一止
𬽄			⿱亠火
𬽪			⿰亻日
𭁆			⿱𠂒八
𭅰			⿻⺊{95}
𭆙			⿱厶友
𭆨			⿱又止
𭆽			⿱口上
𭍽			⿱土也
𭑃			⿱大于
𭗼			⿱巛山
𭘑			⿸𠂋巾
𭘑			⿸𠂆帀
𭘒			⿱𫜹巾
𭥌			⿰日丁
𭥎			⿱厶日
𭨘			⿺⿻日㇂丶
𭭽			⿰歹匕
𭴁			⿱匕火
𭸵			⿰𤣩刀
𭺽			⿹⿻日亅㇒
𮉼			⿱㇒𭁠
𮓱			⿱㇒𠀐
𮕤			⿰衤乚
𮦄			⿻丅{113}
𰁦			⿰亻攵
𰃝			⿱䒑⿱𠀁丶
𰅰			⿱十⿴𠀃丨
𰅱			⿱凶十
𰆗			⿸厂文
𰌵			⿱宀叉
𰏒			⿰巾巾
𰗑			⿱又木
𰦒			⿱𠂉夫
𱄿			⿰马马
𱏻			⿵冂⿱厶又
𱐔			⿰刃刃
𱐕			⿲刀刀刀
𱒅			⿱口屮
𱛇			⿱山与
𱜢			⿱丷帀
𱜢			⿱䒑巾
𱝼			⿱厶心
𱤽			⿸厂止
訁	;	言	言
我	?		⿻⿱㇒扌{97}
我	?		⿰⿱㇒扌戈
你			⿰亻尔
你			⿰亻尓
貝			⿱目八
系			⿱㇒糸
系			⿳一幺小
車	?		⿻亘丨
里	?		⿻日土
走			⿱土龰
見			⿱目儿
呀			⿰口牙
言			⿳亠二口
吾			⿱五口
豕			⿱一𧰨
𧾷			⿱口止
巠			⿳一巛工
作			⿰亻乍
兑			⿱丷兄
来			⿻未丷
阿			⿰阝可
但			⿰亻旦
社			⿰礻土
社			⿰示土
每			⿱𠂉母
𥃭			⿱十目
角			⿱⺈用
角			⿱⺈⿵⺆土
完			⿱宀元
囬			⿴囗{67}
𭚧			⿰弓殳
甬			⿱龴用
求			⿺⿻一氺丶
告			⿱𠂒口
良			⿱丶艮
良			⿱一艮
时			⿰日寸
孝			⿱耂子
辛			⿱立十
辛			⿱亠𢆉
更			⿱一{19}
即			⿰{18}卩
住			⿰亻主
酉			⿱一⿴𠁤一
酉			⿴西一
𱥯			⿱𠆢⿴{11}亅
𱥯			⿱𠆢氺
条			⿱夂木
谷			⿳八𠆢口
余			⿱𠆢⿱一朩
余			⿱{88}朩
位			⿰亻立
利			⿰禾刂
身			⿻𨈑㇒
身			⿴𨈐𠄠
呆			⿱口木
体			⿰亻本
豆			⿱𠮛䒑
売			⿱⿱士冖儿
売			⿱士㓁
兌			⿱八兄
把			⿰扌巴
肖			⿱⺌⺝
肖			⿱𡭔⺝
肖			⿱⺌⺼
改			⿰己攵
弟			⿱丷𢎨
弟			⿹弚㇒
吿			⿱牛口
进			⿺辶井
男			⿱田力
呂			⿳口㇒口
釆			⿱㇒米
束			⿻木口
坐			⿻从土
坐			⿱𠦏一
囱			⿱㇒⿴囗夊
囱			⿱㇒⿴囗夕
何			⿰亻可
还			⿺辶不
𦣻			⿱一自
𦣻			⿱丆目
近			⿺辶斤
没			⿰氵殳
決			⿰氵夬
㐬			⿱亠𠫝
步			⿱止𣥂
呈			⿱口王
呈			⿱口𡈼
呈			⿱口壬
快			⿰忄夬
甫			⿺⿻十⺝丶
足			⿱口龰
囪			⿱㇒{31}
忍			⿱刃心
辰			⿸厂⿱二{25}
対			⿰文寸
冏			⿵冂㕣
冏			⿵冂⿱儿口
形			⿰开彡
寽			⿱爫寸
两			⿱一⿻冂从
员			⿱口贝
免			⿱⺈⿸⿻口丿乚
免			⿱{2}儿
间			⿵门日
究			⿱穴九
究			⿱宂九
局			⿸尸⿹𠃌口
投			⿰扌殳
佥			⿳{88}𭕄一
技			⿰扌支
希			⿱㐅布
声			⿱士𠃜
志			⿱士心
报			⿰扌𠬝
花			⿱艹化
𫲸			⿱宀丰
应			⿸广⿱𭕄一
村			⿰木寸
却			⿰去卩
別			⿰𠮠刂
秀			⿱禾乃
判			⿰半刂
判			⿰⿻八𰀁刂
初			⿰衤刀
君			⿸尹口
兵			⿱丘八
低			⿰亻氐
克			⿱十兄
克			⿱古儿
助			⿰且力
壯			⿰爿士
𰢵			⿶凵田
矣			⿱厶矢
𰆘			⿸厂生
𠤕			⿱匕矢
别			⿰另刂
㣊			⿱攵彡
㣊			⿱夂彡
私			⿰禾厶
否			⿱不口
䖝			⿱㇒虫
张			⿰弓长
㦮			⿻戋一
町			⿰田丁
批			⿰扌比
李			⿱木子
折			⿰扌斤
找			⿰扌戈
医			⿷匚矢
医			⿷匸矢
沒			⿰氵⿱勹又
均			⿰土匀
均			⿰土勻
听			⿰口斤
役			⿰彳殳
连			⿺辶车
估			⿰亻古
材			⿰木才
佑			⿰亻右
赤			⿱土⿻⿰丿亅八
赤			⿱土⿻⿰丨亅八
镸			⿱{76}厶
含			⿱今口
困			⿴囗木
攻			⿰工攵
冷			⿰冫令
吴			⿱口天
远			⿺辶元
况			⿰冫兄
努			⿱奴力
𠕒			⿻⿵冂{11}丨
𣏂			⿱㐅术
𣏂			⿱㐅朮
串			⿻吕丨
𠬶			⿳𫜹冖又
𠬶			⿳{43}冖又
迎			⿺辶卬
严			⿱亚丿
夋			⿳厶八夊
夋			⿱允夊
抗			⿰扌亢
佛			⿰亻弗
佐			⿰亻左
扮			⿰扌分
孚			⿱爫子
丽			⿱一⿰⿵冂丶⿵冂丶
丽			⿰⿱一⿵冂丶⿱一⿵冂丶
县			⿱且厶
沙			⿰氵少
夆			⿱夂丰
尾			⿸尸毛
労			⿱𰃮力
劳			⿱𫇦力
陈			⿰阝东
床			⿸广木
犾			⿰犭犬
乱			⿰舌乚
苏			⿱艹办
戒			⿹戈廾
围			⿴囗韦
㫗			⿱日子
亨			⿳亠口了
伸			⿰亻申
序			⿸广予
坚			⿱𰀡土
